aX,aY,aZ,gX,gY,gZ
0.637,-0.114,-0.770,-7.141,-0.671,-1.526
0.638,-0.113,-0.773,-8.972,0.610,-0.549
0.638,-0.101,-0.780,-9.277,0.977,0.000
0.647,-0.092,-0.793,-9.827,0.977,0.183
0.644,-0.081,-0.805,-11.414,1.221,-0.061
0.636,-0.077,-0.809,-12.451,1.770,-0.366
0.634,-0.079,-0.812,-12.695,2.197,-1.099
0.625,-0.079,-0.808,-12.695,2.258,-2.258
0.609,-0.085,-0.796,-11.719,2.258,-3.174
0.603,-0.089,-0.782,-9.888,1.343,-4.150

-0.160,-0.445,2.187,68.604,-15.930,-5.859
-0.332,-0.493,2.529,107.483,-25.146,2.014
-0.432,-0.505,2.797,160.522,-37.964,20.447
-0.512,-0.275,3.075,214.233,-43.640,46.143
-0.626,-0.144,3.366,271.790,-44.800,71.289
-0.721,0.048,3.573,329.712,-44.373,102.173
-0.791,0.348,3.684,387.695,-31.250,127.747
-0.865,0.409,3.378,454.712,-6.897,141.724
-0.905,0.408,3.023,504.028,11.963,161.743
-0.929,0.417,2.745,532.043,28.687,187.866
-0.911,0.417,2.456,551.331,45.776,216.187
-0.900,0.427,2.262,562.073,64.392,244.385
-0.874,0.444,2.046,572.510,83.435,268.677
-0.822,0.513,1.824,576.416,97.656,290.833
-0.761,0.487,1.606,574.219,113.586,303.528
-0.601,0.535,1.219,566.223,131.836,310.181
-0.386,0.564,0.805,540.405,148.621,307.617
-0.293,0.474,0.510,504.578,163.818,289.673
-0.191,0.382,0.319,475.220,162.048,265.442
-0.152,0.310,0.321,454.773,144.104,243.225
-0.311,0.447,0.191,451.355,130.493,231.018
-0.437,0.865,-0.222,462.463,121.826,238.464
-0.392,1.336,-0.895,466.614,117.920,259.338
-0.133,1.693,-1.591,440.491,117.004,275.757
0.131,1.784,-1.991,386.414,113.281,268.066
0.249,1.706,-2.070,332.947,101.074,234.619
0.245,1.600,-1.907,292.236,76.904,190.002
0.236,1.493,-1.744,262.573,60.242,154.785
0.214,1.447,-1.614,237.061,59.204,135.742
0.270,1.424,-1.578,213.867,59.326,125.977
0.353,1.376,-1.557,192.322,54.932,117.065
0.428,1.313,-1.550,171.692,50.781,103.699
0.507,1.256,-1.557,150.208,44.922,87.280
0.564,1.205,-1.591,128.967,41.199,68.298
0.590,1.116,-1.596,108.643,35.400,47.241
0.585,0.972,-1.548,89.050,28.503,26.611
0.528,0.807,-1.452,69.641,22.766,11.230
0.503,0.626,-1.348,50.537,20.142,2.380
0.474,0.414,-1.209,32.288,21.301,-1.343
0.484,0.221,-1.093,17.700,21.362,-0.793
0.499,0.082,-1.010,5.127,20.569,0.732
0.497,-0.057,-0.937,-2.380,19.104,0.183
0.513,-0.172,-0.864,-6.287,16.479,-0.610
0.502,-0.231,-0.798,-7.935,14.771,-1.953
0.484,-0.269,-0.764,-5.127,11.658,-4.578
0.469,-0.303,-0.757,0.732,6.287,-7.263
0.450,-0.311,-0.793,5.737,3.357,-8.789
0.440,-0.318,-0.832,8.484,1.099,-8.118
0.436,-0.300,-0.853,8.728,-0.549,-5.310
0.432,-0.291,-0.841,5.615,0.000,-0.610
0.445,-0.271,-0.813,1.648,1.587,6.226
0.482,-0.228,-0.780,-1.770,4.395,14.343
0.521,-0.189,-0.741,-3.723,6.042,20.569
0.557,-0.136,-0.728,-2.014,6.348,24.170
0.594,-0.080,-0.739,2.197,5.676,24.902
0.623,-0.029,-0.773,7.141,5.005,22.278
0.630,0.010,-0.826,11.475,3.967,17.212
0.618,0.023,-0.851,14.587,2.380,11.169
0.587,0.008,-0.865,16.541,1.526,4.700
0.565,-0.012,-0.892,16.907,2.014,0.427
0.533,-0.018,-0.923,14.587,3.235,-1.709
0.504,-0.037,-0.945,10.620,3.845,-2.502
0.484,-0.044,-0.957,5.066,4.456,-1.648
0.474,-0.047,-0.963,-1.404,6.470,0.244
0.472,-0.046,-0.959,-8.057,7.568,2.258
0.471,-0.047,-0.944,-13.489,7.812,4.089
0.486,-0.057,-0.900,-17.090,8.179,4.150
0.500,-0.072,-0.865,-17.578,7.263,2.258
0.507,-0.094,-0.842,-13.977,3.845,-0.732
0.506,-0.124,-0.851,-7.690,-1.282,-4.700
0.506,-0.156,-0.874,-2.563,-6.287,-8.545
0.499,-0.181,-0.896,-0.610,-9.216,-11.353
0.500,-0.186,-0.905,-2.441,-10.010,-11.719
0.499,-0.190,-0.890,-6.836,-8.301,-10.254
0.506,-0.185,-0.862,-11.902,-6.287,-7.202
0.519,-0.168,-0.818,-16.174,-4.822,-2.991
0.518,-0.151,-0.794,-17.883,-2.625,-0.366
0.544,-0.150,-0.783,-16.602,-2.014,2.258
0.572,-0.140,-0.783,-13.855,-1.038,4.150
0.598,-0.134,-0.787,-9.888,-0.854,3.723
0.636,-0.133,-0.804,-5.859,-2.014,0.916
0.620,-0.134,-0.812,-2.441,-4.456,-4.700
0.597,-0.146,-0.827,0.854,-8.118,-11.169
0.572,-0.155,-0.838,2.197,-10.254,-15.320
0.559,-0.163,-0.855,0.732,-9.766,-15.869
0.545,-0.165,-0.852,-3.479,-7.568,-13.062
0.544,-0.166,-0.831,-8.911,-3.906,-8.362
0.541,-0.174,-0.799,-13.733,-0.854,-3.113
0.553,-0.185,-0.780,-15.747,1.648,0.916
0.572,-0.194,-0.771,-16.052,3.113,4.517
0.596,-0.204,-0.775,-14.221,3.052,5.310
0.623,-0.202,-0.778,-10.742,1.282,2.747
0.630,-0.210,-0.800,-6.775,-0.305,-2.808
0.613,-0.199,-0.811,-2.686,-3.967,-9.460
0.597,-0.198,-0.822,0.671,-7.385,-16.541
0.571,-0.200,-0.845,1.099,-8.606,-21.545
0.548,-0.202,-0.853,-0.732,-9.644,-22.766
0.524,-0.200,-0.848,-4.456,-9.277,-21.179
0.515,-0.199,-0.829,-7.996,-6.836,-17.273
0.517,-0.208,-0.819,-10.559,-4.028,-12.329
0.526,-0.215,-0.816,-12.878,-2.563,-6.897
0.546,-0.211,-0.808,-15.808,-2.441,-2.197
0.567,-0.214,-0.806,-18.250,-1.099,0.854
0.585,-0.218,-0.805,-18.982,0.122,1.892
0.606,-0.216,-0.790,-18.799,-0.122,1.160
0.626,-0.208,-0.786,-17.700,-1.404,-1.160
0.632,-0.209,-0.792,-15.991,-3.296,-5.127
0.618,-0.223,-0.781,-13.306,-5.005,-10.193
0.594,-0.239,-0.765,-10.986,-6.531,-14.282
0.569,-0.252,-0.755,-8.423,-6.714,-15.747
0.564,-0.265,-0.761,-6.287,-5.615,-13.794
0.569,-0.271,-0.773,-5.676,-4.517,-9.460
0.568,-0.272,-0.778,-6.042,-3.845,-4.944
0.574,-0.272,-0.795,-6.775,-2.930,-1.343
0.578,-0.276,-0.798,-8.301,-1.282,0.793
0.579,-0.282,-0.787,-9.888,-0.061,2.136
0.582,-0.289,-0.767,-10.681,1.282,2.930
0.583,-0.288,-0.759,-10.010,1.892,3.296
0.584,-0.283,-0.758,-8.240,1.831,3.296

-0.202,-0.515,2.453,180.237,-17.273,20.813
-0.298,-0.451,2.608,223.938,-35.278,27.222
-0.357,-0.329,2.714,264.038,-53.772,42.114
-0.508,-0.218,2.819,296.753,-67.566,57.922
-0.693,-0.147,2.877,329.102,-66.162,71.655
-0.814,-0.175,2.889,362.183,-50.964,90.515
-0.913,-0.238,2.796,396.973,-23.865,115.784
-0.950,-0.208,2.608,431.946,3.601,145.874
-1.000,-0.168,2.425,461.792,23.987,177.490
-0.955,-0.096,2.196,486.084,37.720,208.862
-0.859,-0.022,1.956,499.390,52.734,236.389
-0.737,0.077,1.768,502.563,72.815,257.629
-0.527,0.126,1.736,501.465,91.431,268.433
-0.411,0.111,1.781,499.390,97.900,259.888
-0.397,0.130,1.668,504.028,92.407,243.835
-0.368,0.163,1.254,516.541,86.243,230.774
-0.435,0.264,0.795,519.531,90.393,229.736
-0.467,0.436,0.313,507.690,103.577,244.629
-0.341,0.636,-0.045,481.018,123.657,267.029
-0.244,0.761,-0.237,446.411,143.005,277.527
-0.216,0.924,-0.324,417.297,143.188,273.071
-0.151,1.169,-0.549,405.518,130.127,268.311
-0.064,1.427,-0.919,398.865,125.916,261.658
0.100,1.677,-1.336,384.094,122.070,249.634
0.201,1.862,-1.611,356.201,115.540,226.501
0.252,1.927,-1.754,326.111,106.079,190.063
0.281,2.003,-1.824,299.500,89.905,152.649
0.290,2.027,-1.877,274.170,78.125,119.568
0.264,1.997,-1.895,249.268,67.139,89.661
0.241,1.966,-1.897,225.647,51.697,63.782
0.236,1.863,-1.925,200.989,38.879,45.898
0.240,1.749,-1.959,171.692,29.541,34.607
0.297,1.627,-2.003,138.672,22.339,27.710
0.387,1.406,-2.021,100.891,18.005,21.118
0.438,1.165,-1.865,61.890,14.038,8.240
0.440,0.880,-1.667,32.410,5.066,-7.263
0.389,0.568,-1.400,5.737,-1.831,-25.024
0.396,0.247,-1.180,-9.521,-6.714,-36.987
0.402,-0.004,-1.015,-16.541,-10.559,-41.321
0.403,-0.209,-0.903,-18.860,-12.329,-42.908
0.397,-0.388,-0.829,-18.738,-15.198,-40.527
0.391,-0.482,-0.798,-20.264,-18.433,-33.447
0.395,-0.503,-0.789,-24.231,-16.785,-22.339
0.410,-0.500,-0.752,-28.076,-14.404,-10.254
0.437,-0.491,-0.708,-29.053,-12.512,-0.122
0.453,-0.466,-0.682,-27.161,-10.376,7.263
0.488,-0.442,-0.656,-21.851,-8.789,12.085
0.524,-0.406,-0.658,-14.954,-7.324,13.855
0.552,-0.359,-0.685,-6.531,-7.874,13.123
0.554,-0.302,-0.721,2.014,-9.521,10.559
0.545,-0.252,-0.744,8.728,-9.705,7.385
0.544,-0.214,-0.787,11.536,-5.920,4.517
0.545,-0.173,-0.827,10.742,-1.404,2.991
0.541,-0.130,-0.844,6.958,3.540,4.028
0.545,-0.097,-0.836,1.831,8.301,7.629
0.539,-0.057,-0.830,-2.380,9.644,12.268
0.554,-0.026,-0.824,-4.761,11.719,16.113
0.585,-0.021,-0.827,-4.761,11.902,18.311
0.606,-0.005,-0.878,-1.648,11.475,14.160
0.573,-0.007,-0.891,-0.732,9.460,6.409
0.532,-0.044,-0.903,2.136,3.845,-2.197
0.490,-0.088,-0.943,4.639,-1.343,-9.460
0.451,-0.113,-0.989,4.150,-5.127,-13.367
0.427,-0.151,-1.019,0.793,-7.019,-14.954
0.419,-0.186,-1.020,-5.371,-6.226,-13.672
0.416,-0.209,-0.993,-13.672,-3.540,-9.338
0.433,-0.213,-0.950,-21.912,-0.427,-3.296
0.463,-0.198,-0.899,-28.320,2.319,2.380
0.491,-0.180,-0.831,-29.114,3.357,5.554
0.511,-0.183,-0.791,-23.254,2.380,4.883
0.541,-0.190,-0.786,-13.733,-1.709,2.014
0.565,-0.194,-0.814,-5.371,-6.042,-1.709
0.572,-0.208,-0.851,-0.671,-8.423,-5.676
0.568,-0.217,-0.870,-0.549,-9.521,-9.033
0.548,-0.227,-0.857,-3.906,-9.216,-10.071
0.517,-0.245,-0.821,-7.812,-8.484,-8.606
0.500,-0.256,-0.806,-10.315,-6.409,-4.272
0.505,-0.259,-0.789,-13.062,-2.686,0.366
0.523,-0.249,-0.766,-15.137,0.183,4.272
0.537,-0.239,-0.755,-14.160,1.709,5.249
0.542,-0.233,-0.760,-9.766,0.366,3.113
0.545,-0.233,-0.784,-4.639,-2.380,0.305
0.547,-0.232,-0.810,-1.221,-3.540,-1.587
0.552,-0.237,-0.835,-0.305,-3.906,-2.563
0.562,-0.242,-0.864,-1.709,-3.052,-3.174
0.560,-0.237,-0.872,-5.005,-1.892,-3.662
0.546,-0.226,-0.854,-8.850,-0.854,-3.662
0.528,-0.225,-0.824,-10.925,0.793,-2.808
0.529,-0.222,-0.808,-10.742,1.587,-1.465
0.536,-0.220,-0.815,-9.521,1.770,-0.549
0.543,-0.220,-0.824,-7.629,0.610,-0.732
0.538,-0.234,-0.821,-5.127,-0.061,-2.197
0.520,-0.260,-0.815,-2.136,-0.427,-2.991
0.535,-0.275,-0.816,-1.160,-0.610,-2.197
0.557,-0.279,-0.806,-1.892,-0.244,-0.916
0.565,-0.274,-0.786,-2.441,0.183,-0.610
0.560,-0.278,-0.768,-1.282,-0.366,-1.709
0.566,-0.275,-0.764,1.099,-1.526,-2.380
0.572,-0.271,-0.778,2.441,-1.160,-2.441
0.573,-0.269,-0.797,2.258,-0.488,-2.380
0.561,-0.262,-0.802,1.770,-0.366,-2.319
0.554,-0.259,-0.819,1.892,-0.854,-2.625
0.547,-0.255,-0.839,1.343,-0.610,-2.930
0.536,-0.254,-0.849,-0.305,0.000,-2.869
0.537,-0.247,-0.852,-2.563,0.671,-2.136
0.542,-0.230,-0.850,-5.066,0.732,-1.526
0.544,-0.212,-0.823,-6.348,0.427,-1.770
0.549,-0.209,-0.783,-5.005,0.427,-4.578
0.558,-0.214,-0.756,-0.610,-0.488,-8.667
0.573,-0.227,-0.756,5.188,-1.221,-13.184
0.582,-0.233,-0.779,10.315,-1.953,-17.456
0.571,-0.249,-0.798,13.000,-2.075,-21.362
0.560,-0.268,-0.808,12.634,-1.526,-21.973
0.543,-0.281,-0.819,10.437,0.366,-19.287
0.535,-0.295,-0.826,5.920,2.991,-14.954
0.521,-0.294,-0.837,0.671,6.226,-9.888
0.505,-0.286,-0.826,-4.395,8.789,-5.188
0.493,-0.278,-0.821,-6.958,10.071,-2.014
0.495,-0.260,-0.820,-7.019,9.888,0.061

-0.725,-0.292,1.711,51.270,-2.197,19.470
-0.753,-0.335,1.787,80.994,-9.460,38.757
-0.734,-0.302,1.887,104.980,-17.578,55.847
-0.757,-0.261,2.051,130.859,-20.752,65.369
-0.861,-0.284,2.274,165.649,-25.024,73.608
-0.940,-0.205,2.577,197.327,-40.955,86.121
-1.006,-0.061,2.834,232.849,-65.491,99.304
-1.025,0.109,3.017,274.963,-84.167,118.347
-1.071,0.336,3.259,316.528,-82.458,139.038
-1.240,0.418,3.245,363.831,-58.960,150.635
-1.307,0.485,3.125,407.654,-37.842,168.213
-1.308,0.559,2.985,445.923,-29.175,189.026
-1.309,0.594,2.699,484.863,-34.668,206.177
-1.296,0.676,2.438,515.930,-46.631,229.553
-1.265,0.685,2.224,541.321,-46.814,254.272
-1.162,0.709,1.976,559.814,-38.269,284.973
-0.977,0.797,1.761,567.444,-25.635,316.345
-0.735,0.800,1.467,572.388,-10.681,333.496
-0.488,0.763,1.124,565.125,0.366,335.388
-0.283,0.660,0.862,539.368,4.883,319.641
-0.199,0.532,0.711,504.089,10.376,290.588
-0.270,0.463,0.659,480.652,23.132,265.381
-0.286,0.466,0.662,474.304,31.311,250.549
-0.338,0.629,0.533,478.760,37.231,251.343
-0.245,0.912,0.134,494.324,38.574,259.949
-0.080,1.226,-0.389,498.779,37.842,264.709
0.024,1.509,-0.975,490.173,29.907,254.517
0.078,1.714,-1.451,468.201,13.794,231.201
0.177,1.824,-1.856,432.373,1.953,205.505
0.307,1.859,-2.084,383.057,0.671,185.913
0.396,1.834,-2.088,325.073,4.761,170.837
0.467,1.814,-1.964,268.799,12.634,156.372
0.553,1.794,-1.849,226.318,18.005,143.921
0.652,1.767,-1.786,195.068,16.113,132.446
0.763,1.703,-1.787,172.729,11.963,117.004
0.844,1.581,-1.816,154.602,5.798,91.492
0.811,1.431,-1.783,139.771,-0.183,58.533
0.748,1.253,-1.668,124.084,-7.080,30.273
0.701,1.018,-1.640,109.863,-12.329,2.197
0.604,0.751,-1.596,94.482,-16.663,-26.062
0.481,0.468,-1.506,76.233,-21.484,-46.936
0.362,0.238,-1.430,52.368,-23.071,-56.763
0.265,0.024,-1.324,22.400,-19.470,-52.979
0.251,-0.115,-1.225,-6.714,-15.015,-45.471
0.279,-0.249,-1.118,-30.029,-13.733,-39.001
0.302,-0.346,-1.026,-44.189,-13.123,-38.513
0.293,-0.434,-0.941,-50.049,-13.000,-40.649
0.282,-0.480,-0.857,-51.758,-15.320,-40.466
0.272,-0.493,-0.753,-48.218,-16.174,-40.710
0.236,-0.555,-0.671,-34.973,-16.968,-43.640
0.209,-0.598,-0.674,-16.907,-19.165,-45.715
0.189,-0.640,-0.735,-3.296,-19.531,-42.725
0.163,-0.676,-0.793,1.709,-15.991,-35.767
0.141,-0.672,-0.839,-1.221,-9.827,-23.315
0.155,-0.641,-0.884,-10.437,-1.831,-6.714
0.201,-0.573,-0.896,-22.339,6.104,9.949
0.254,-0.507,-0.849,-32.104,10.681,23.804
0.312,-0.442,-0.789,-34.973,7.996,29.846
0.379,-0.383,-0.741,-29.785,2.625,29.358
0.433,-0.356,-0.776,-17.822,-1.526,19.165
0.435,-0.316,-0.812,-5.066,-6.775,10.071
0.432,-0.318,-0.830,5.310,-11.536,4.150
0.408,-0.327,-0.848,10.254,-10.986,1.038
0.396,-0.328,-0.889,11.169,-9.033,0.610
0.389,-0.317,-0.942,9.216,-4.822,0.427
0.346,-0.333,-0.946,7.080,-0.427,-0.977
0.299,-0.363,-0.933,4.822,3.296,-0.305
0.285,-0.369,-0.929,0.122,7.996,4.211
0.286,-0.361,-0.935,-5.127,11.475,10.254
0.307,-0.343,-0.937,-8.789,12.024,14.954
0.344,-0.335,-0.930,-10.193,6.592,15.991
0.383,-0.325,-0.937,-8.118,0.366,12.390
0.405,-0.341,-0.924,-6.287,-3.052,5.798
0.403,-0.356,-0.889,-5.310,-7.080,-0.244
0.374,-0.381,-0.845,-3.418,-11.047,-4.700
0.333,-0.404,-0.809,-0.549,-12.390,-5.615
0.333,-0.414,-0.818,2.197,-11.719,-2.869
0.356,-0.424,-0.840,2.747,-7.080,0.549
0.374,-0.413,-0.853,0.000,-1.343,4.822
0.376,-0.404,-0.848,-2.991,1.221,9.460
0.393,-0.396,-0.836,-4.883,2.563,12.817
0.415,-0.379,-0.856,-6.409,4.028,15.381
0.448,-0.361,-0.896,-7.507,4.700,14.954
0.449,-0.345,-0.896,-8.972,4.272,10.498
0.427,-0.360,-0.869,-8.484,0.610,2.869
0.389,-0.373,-0.842,-5.981,-3.845,-4.333
0.348,-0.412,-0.814,-2.319,-7.446,-7.935
0.329,-0.445,-0.808,1.709,-8.423,-8.118
0.335,-0.461,-0.831,4.150,-6.958,-4.761
0.355,-0.468,-0.857,4.211,-4.517,-1.038
0.380,-0.458,-0.876,2.258,-3.113,1.099
0.393,-0.443,-0.880,-0.244,-3.052,1.587
0.394,-0.436,-0.872,-1.953,-3.357,0.671
0.400,-0.428,-0.866,-3.113,-4.089,-0.305
0.403,-0.408,-0.873,-4.333,-4.211,-0.732
0.409,-0.382,-0.881,-5.188,-3.784,-0.793
0.393,-0.365,-0.872,-6.042,-3.052,-1.648
0.375,-0.377,-0.836,-5.554,-2.991,-2.136
0.378,-0.390,-0.828,-4.272,-0.610,-2.014
0.391,-0.395,-0.847,-4.211,2.991,-1.465
0.398,-0.399,-0.854,-4.883,4.761,-1.404
0.377,-0.422,-0.837,-5.066,4.883,-1.282
0.360,-0.435,-0.824,-5.127,4.089,-0.366
0.359,-0.435,-0.825,-5.493,5.249,1.343
0.354,-0.439,-0.837,-5.554,5.371,2.502
0.366,-0.434,-0.852,-4.700,2.258,3.235
0.371,-0.429,-0.881,-4.150,-0.916,2.258
0.364,-0.416,-0.894,-4.211,-3.845,1.160
0.365,-0.403,-0.900,-5.188,-5.371,0.427
0.353,-0.399,-0.888,-6.592,-5.127,-0.427
0.341,-0.406,-0.848,-7.568,-4.639,-0.244
0.334,-0.425,-0.807,-7.507,-3.418,1.099
0.339,-0.439,-0.798,-6.714,-1.770,3.662
0.357,-0.453,-0.806,-5.371,-0.305,7.019
0.380,-0.463,-0.828,-5.615,1.099,10.132
0.391,-0.463,-0.832,-7.996,3.235,12.024
0.411,-0.461,-0.829,-10.498,4.700,12.817
0.429,-0.447,-0.817,-12.451,4.089,13.062
0.447,-0.430,-0.801,-12.512,2.502,12.024

-0.368,-0.451,1.878,141.907,-12.207,61.218
-0.375,-0.411,1.927,169.678,-22.766,71.777
-0.394,-0.382,1.956,192.505,-21.973,79.346
-0.395,-0.352,1.978,211.609,-10.315,87.463
-0.321,-0.273,2.081,224.304,6.348,94.299
-0.323,-0.240,2.264,237.183,23.682,90.332
-0.408,-0.233,2.505,263.367,23.987,81.421
-0.463,-0.229,2.833,301.697,-0.244,75.134
-0.618,-0.175,3.025,354.004,-28.442,71.472
-0.740,-0.137,2.954,414.612,-51.147,76.050
-0.811,-0.042,2.737,467.712,-66.528,93.384
-0.860,0.015,2.416,506.165,-67.017,115.723
-0.869,0.013,2.102,520.935,-54.565,138.733
-0.926,-0.014,1.851,513.428,-28.992,159.668
-0.978,-0.083,1.712,500.610,-1.404,178.406
-1.030,-0.122,1.627,491.394,17.212,198.608
-0.976,-0.083,1.476,491.943,28.687,225.159
-0.796,-0.016,1.245,494.690,40.344,250.366
-0.710,0.082,0.981,490.540,49.255,265.686
-0.593,0.199,0.565,483.643,56.152,278.687
-0.382,0.382,0.190,463.379,72.449,294.678
-0.312,0.622,-0.078,430.115,98.450,308.044
-0.311,1.039,-0.365,407.837,114.197,316.223
0.199,1.101,-0.830,399.597,116.516,323.914
0.519,1.856,-1.670,386.597,131.531,339.111
0.560,1.968,-1.951,354.492,133.179,294.373
0.643,1.917,-1.886,337.708,82.214,223.145
0.447,1.858,-1.873,332.275,45.776,153.259
0.228,1.819,-1.874,327.026,16.479,100.769
0.181,1.862,-1.982,308.044,-0.488,84.106
0.222,1.896,-2.116,263.611,10.010,93.384
0.305,1.948,-2.189,205.139,23.743,113.953
0.474,1.961,-2.160,144.653,27.222,131.714
0.621,1.947,-2.086,100.037,27.222,131.104
0.807,1.806,-2.035,71.045,26.489,113.342
0.921,1.524,-1.923,46.021,11.658,73.975
0.914,1.123,-1.743,33.142,-8.728,20.691
0.752,0.704,-1.490,23.315,-29.602,-36.011
0.552,0.281,-1.197,12.512,-45.593,-78.064
0.354,-0.078,-0.942,2.625,-51.636,-96.252
0.219,-0.374,-0.725,-5.371,-49.194,-91.064
0.185,-0.593,-0.638,-12.146,-41.992,-71.167
0.225,-0.692,-0.607,-21.057,-34.058,-44.250
0.317,-0.750,-0.586,-28.320,-26.062,-17.517
0.430,-0.751,-0.574,-32.410,-19.165,2.319
0.524,-0.716,-0.563,-33.386,-14.099,14.038
0.582,-0.665,-0.561,-30.151,-11.169,17.456
0.609,-0.605,-0.573,-22.461,-11.353,15.686
0.611,-0.550,-0.600,-12.146,-13.123,11.902
0.580,-0.486,-0.649,-1.343,-13.245,8.789
0.556,-0.425,-0.665,4.822,-12.634,7.324
0.552,-0.397,-0.666,7.935,-12.329,8.423
0.562,-0.361,-0.670,7.996,-8.057,14.160
0.590,-0.333,-0.691,5.432,-1.526,22.217
0.635,-0.283,-0.716,1.526,3.296,30.273
0.680,-0.236,-0.753,-3.357,9.766,34.851
0.682,-0.187,-0.755,-6.653,12.085,34.912
0.676,-0.143,-0.764,-6.042,12.268,31.372
0.657,-0.116,-0.786,-2.380,12.085,24.658
0.638,-0.116,-0.823,3.540,9.949,15.930
0.596,-0.132,-0.880,9.766,6.226,6.714
0.564,-0.149,-0.926,12.878,2.502,-0.549
0.539,-0.185,-0.974,14.099,1.404,-6.226
0.480,-0.213,-0.984,9.277,2.014,-9.705
0.437,-0.239,-0.982,2.808,2.319,-8.667
0.431,-0.260,-0.980,-5.554,4.395,-3.479
0.442,-0.273,-0.939,-15.381,7.019,3.235
0.453,-0.265,-0.874,-22.888,9.338,9.155
0.477,-0.285,-0.832,-24.353,9.827,11.658
0.521,-0.282,-0.803,-21.667,6.531,12.329
0.575,-0.287,-0.781,-18.677,3.357,11.108
0.590,-0.288,-0.765,-14.465,-0.854,5.066
0.583,-0.298,-0.764,-8.179,-7.568,-2.075
0.557,-0.315,-0.775,-2.197,-12.146,-8.728
0.529,-0.321,-0.782,0.916,-14.526,-12.451
0.501,-0.328,-0.777,0.854,-13.672,-12.329
0.492,-0.341,-0.769,-1.343,-10.681,-9.216
0.490,-0.352,-0.758,-4.517,-7.385,-3.845
0.517,-0.354,-0.756,-8.606,-3.235,2.075
0.546,-0.344,-0.753,-12.817,0.732,7.568
0.580,-0.332,-0.748,-15.381,3.235,10.071
0.612,-0.308,-0.717,-16.113,4.150,9.766
0.621,-0.292,-0.691,-13.550,3.845,6.165
0.638,-0.287,-0.693,-7.629,1.770,1.709
0.638,-0.286,-0.720,-2.197,-0.732,-3.113
0.626,-0.293,-0.749,1.648,-2.991,-7.874
0.611,-0.310,-0.776,3.357,-3.906,-11.536
0.594,-0.327,-0.796,2.258,-3.113,-13.184
0.559,-0.335,-0.798,-1.038,-1.892,-12.939
0.529,-0.340,-0.793,-4.700,0.366,-11.108
0.499,-0.344,-0.780,-7.629,2.686,-7.629
0.500,-0.349,-0.769,-9.094,4.272,-2.319
0.509,-0.356,-0.777,-9.460,6.592,1.282
0.529,-0.362,-0.777,-9.949,7.202,3.174
0.543,-0.369,-0.782,-9.216,5.981,2.991
0.538,-0.374,-0.776,-7.996,3.540,1.343
0.533,-0.375,-0.756,-5.798,1.282,0.122
0.533,-0.385,-0.757,-3.113,0.000,-0.305
0.538,-0.378,-0.765,-1.282,-0.427,0.061
0.543,-0.377,-0.781,-1.160,0.244,1.526
0.551,-0.364,-0.792,-2.747,0.916,3.845
0.572,-0.358,-0.802,-6.042,3.113,6.104
0.580,-0.345,-0.804,-9.888,5.798,7.568
0.583,-0.338,-0.790,-12.207,6.592,7.812
0.584,-0.332,-0.772,-12.390,6.531,7.019
0.578,-0.329,-0.755,-10.681,5.493,5.188
0.580,-0.320,-0.746,-7.568,3.906,3.662
0.580,-0.322,-0.751,-3.235,2.563,1.770
0.570,-0.317,-0.760,0.732,-0.305,-0.366
0.563,-0.326,-0.773,3.601,-1.099,-2.441
0.562,-0.337,-0.803,4.150,-0.488,-4.150
0.558,-0.328,-0.835,1.587,0.610,-4.211
0.544,-0.316,-0.834,-3.174,1.648,-3.601
0.523,-0.309,-0.814,-7.141,3.052,-2.869
0.518,-0.319,-0.805,-8.850,3.540,-1.831
0.516,-0.325,-0.807,-9.338,3.052,-0.549
0.518,-0.336,-0.796,-8.728,1.953,0.244
0.509,-0.342,-0.777,-6.897,0.549,-0.366
0.506,-0.352,-0.770,-3.662,-1.526,-1.160

-0.271,-0.754,1.701,132.935,-11.780,34.119
-0.272,-0.723,1.784,149.292,-8.118,49.622
-0.302,-0.660,1.863,165.283,0.488,63.049
-0.289,-0.587,2.028,178.528,9.888,76.355
-0.299,-0.511,2.334,192.566,19.104,85.388
-0.296,-0.386,2.758,220.154,26.611,85.144
-0.390,-0.298,3.067,264.160,27.161,72.449
-0.521,-0.241,3.100,323.914,9.827,59.692
-0.671,-0.182,2.977,379.761,-15.015,60.669
-0.799,-0.163,2.660,426.025,-23.071,78.003
-0.792,-0.184,2.245,450.989,-6.897,110.901
-0.686,-0.175,1.911,449.036,25.757,145.996
-0.554,-0.149,1.719,435.425,59.326,171.326
-0.443,-0.161,1.504,424.805,83.740,177.795
-0.418,-0.150,1.224,420.227,91.248,172.058
-0.423,-0.119,0.888,420.288,85.754,165.771
-0.437,-0.116,0.514,418.945,77.576,162.109
-0.461,-0.048,0.147,409.912,72.266,164.612
-0.388,0.051,-0.120,392.639,74.036,178.040
-0.270,0.105,-0.349,365.967,85.999,192.993
-0.137,0.191,-0.498,335.876,95.825,205.750
0.007,0.264,-0.570,307.617,102.295,213.623
0.074,0.322,-0.566,284.058,107.056,209.167
0.162,0.351,-0.551,273.987,102.417,195.923
0.241,0.369,-0.549,273.743,88.989,178.223
0.268,0.374,-0.604,279.175,71.106,154.846
0.357,0.402,-0.736,285.461,51.208,134.338
0.391,0.386,-0.813,281.189,41.809,119.446
0.336,0.401,-0.885,274.719,39.429,105.896
0.283,0.513,-1.006,269.836,26.978,95.947
